,result,table,_start,_stop,_time,_value,_field,_measurement,device
11699,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.295948+00:00,226.6,voltage,sensor_metrics,battery-01
11700,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.297742+00:00,222.44,voltage,sensor_metrics,battery-01
11701,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.299979+00:00,219.84,voltage,sensor_metrics,battery-01
11702,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.303070+00:00,219.31,voltage,sensor_metrics,battery-01
11703,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.305744+00:00,226.12,voltage,sensor_metrics,battery-01
11704,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.307103+00:00,236.48,voltage,sensor_metrics,battery-01
11705,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.308383+00:00,228.87,voltage,sensor_metrics,battery-01
11706,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.310610+00:00,223.69,voltage,sensor_metrics,battery-01
11707,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.312520+00:00,211.34,voltage,sensor_metrics,battery-01
11708,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.313860+00:00,223.23,voltage,sensor_metrics,battery-01
11709,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.315104+00:00,226.81,voltage,sensor_metrics,battery-01
11710,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.316861+00:00,229.44,voltage,sensor_metrics,battery-01
11711,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.320038+00:00,210.67,voltage,sensor_metrics,battery-01
11712,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.322501+00:00,239.14,voltage,sensor_metrics,battery-01
11713,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.324332+00:00,239.33,voltage,sensor_metrics,battery-01
11714,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.326224+00:00,238.25,voltage,sensor_metrics,battery-01
11715,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.328695+00:00,213.09,voltage,sensor_metrics,battery-01
11716,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.330148+00:00,233.18,voltage,sensor_metrics,battery-01
11717,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.331611+00:00,221.57,voltage,sensor_metrics,battery-01
11718,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.333537+00:00,219.73,voltage,sensor_metrics,battery-01
11719,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.335954+00:00,229.14,voltage,sensor_metrics,battery-01
11720,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.338557+00:00,230.67,voltage,sensor_metrics,battery-01
11721,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.340018+00:00,230.54,voltage,sensor_metrics,battery-01
11722,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.341620+00:00,235.96,voltage,sensor_metrics,battery-01
11723,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.343652+00:00,225.03,voltage,sensor_metrics,battery-01
11724,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.345761+00:00,227.39,voltage,sensor_metrics,battery-01
11725,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.347418+00:00,223.27,voltage,sensor_metrics,battery-01
11726,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.348958+00:00,238.94,voltage,sensor_metrics,battery-01
11727,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.350509+00:00,217.16,voltage,sensor_metrics,battery-01
11728,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.351833+00:00,218.06,voltage,sensor_metrics,battery-01
11729,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.352927+00:00,225.38,voltage,sensor_metrics,battery-01
11730,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.354009+00:00,210.82,voltage,sensor_metrics,battery-01
11731,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.354856+00:00,228.06,voltage,sensor_metrics,battery-01
11732,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.355693+00:00,228.38,voltage,sensor_metrics,battery-01
11733,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.356584+00:00,221.31,voltage,sensor_metrics,battery-01
11734,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.357634+00:00,222.26,voltage,sensor_metrics,battery-01
11735,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.358644+00:00,231.94,voltage,sensor_metrics,battery-01
11736,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.359501+00:00,214.07,voltage,sensor_metrics,battery-01
11737,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.360298+00:00,229.16,voltage,sensor_metrics,battery-01
11738,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.361105+00:00,215.27,voltage,sensor_metrics,battery-01
11739,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.361905+00:00,236.78,voltage,sensor_metrics,battery-01
11740,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.362740+00:00,235.3,voltage,sensor_metrics,battery-01
11741,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.363527+00:00,218.19,voltage,sensor_metrics,battery-01
11742,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.364399+00:00,220.3,voltage,sensor_metrics,battery-01
11743,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.365394+00:00,225.69,voltage,sensor_metrics,battery-01
11744,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.367193+00:00,219.15,voltage,sensor_metrics,battery-01
11745,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.369069+00:00,233.02,voltage,sensor_metrics,battery-01
11746,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.370230+00:00,234.91,voltage,sensor_metrics,battery-01
11747,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.371124+00:00,238.96,voltage,sensor_metrics,battery-01
11748,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.371978+00:00,233.4,voltage,sensor_metrics,battery-01
11749,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.372898+00:00,222.25,voltage,sensor_metrics,battery-01
11750,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.374074+00:00,228.97,voltage,sensor_metrics,battery-01
11751,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.375178+00:00,220.93,voltage,sensor_metrics,battery-01
11752,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.376006+00:00,218.26,voltage,sensor_metrics,battery-01
11753,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.376871+00:00,218.19,voltage,sensor_metrics,battery-01
11754,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.377729+00:00,238.42,voltage,sensor_metrics,battery-01
11755,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.378661+00:00,237.73,voltage,sensor_metrics,battery-01
11756,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.379578+00:00,223.12,voltage,sensor_metrics,battery-01
11757,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.380408+00:00,234.56,voltage,sensor_metrics,battery-01
11758,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.381448+00:00,217.33,voltage,sensor_metrics,battery-01
11759,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.382571+00:00,236.7,voltage,sensor_metrics,battery-01
11760,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.384081+00:00,217.73,voltage,sensor_metrics,battery-01
11761,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.385504+00:00,235.68,voltage,sensor_metrics,battery-01
11762,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.386825+00:00,237.18,voltage,sensor_metrics,battery-01
11763,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.387703+00:00,210.12,voltage,sensor_metrics,battery-01
11764,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.388678+00:00,216.56,voltage,sensor_metrics,battery-01
11765,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.389842+00:00,234.47,voltage,sensor_metrics,battery-01
11766,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.390862+00:00,235.96,voltage,sensor_metrics,battery-01
11767,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.391805+00:00,211.37,voltage,sensor_metrics,battery-01
11768,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.392697+00:00,210.44,voltage,sensor_metrics,battery-01
11769,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.394477+00:00,228.83,voltage,sensor_metrics,battery-01
11770,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.396711+00:00,228.95,voltage,sensor_metrics,battery-01
11771,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.398641+00:00,232.39,voltage,sensor_metrics,battery-01
11772,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.400897+00:00,233.69,voltage,sensor_metrics,battery-01
11773,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.403279+00:00,236.77,voltage,sensor_metrics,battery-01
11774,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.405224+00:00,237.1,voltage,sensor_metrics,battery-01
11775,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.407397+00:00,222.16,voltage,sensor_metrics,battery-01
11776,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.409768+00:00,220.01,voltage,sensor_metrics,battery-01
11777,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.413085+00:00,234.36,voltage,sensor_metrics,battery-01
11778,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.415713+00:00,234.96,voltage,sensor_metrics,battery-01
11779,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.418926+00:00,231.23,voltage,sensor_metrics,battery-01
11780,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.423386+00:00,234.04,voltage,sensor_metrics,battery-01
11781,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.427363+00:00,217.21,voltage,sensor_metrics,battery-01
11782,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.430161+00:00,211.48,voltage,sensor_metrics,battery-01
11783,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.432080+00:00,238.03,voltage,sensor_metrics,battery-01
11784,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.434385+00:00,222.0,voltage,sensor_metrics,battery-01
11785,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.436580+00:00,235.2,voltage,sensor_metrics,battery-01
11786,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.438324+00:00,231.92,voltage,sensor_metrics,battery-01
11787,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.441130+00:00,225.05,voltage,sensor_metrics,battery-01
11788,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.443073+00:00,234.6,voltage,sensor_metrics,battery-01
11789,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.444899+00:00,213.18,voltage,sensor_metrics,battery-01
11790,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.446126+00:00,232.01,voltage,sensor_metrics,battery-01
11791,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.447099+00:00,222.74,voltage,sensor_metrics,battery-01
11792,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.447966+00:00,219.94,voltage,sensor_metrics,battery-01
11793,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.448868+00:00,232.42,voltage,sensor_metrics,battery-01
11794,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.450188+00:00,223.98,voltage,sensor_metrics,battery-01
11795,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.451566+00:00,220.15,voltage,sensor_metrics,battery-01
11796,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.452637+00:00,211.37,voltage,sensor_metrics,battery-01
11797,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.453620+00:00,217.53,voltage,sensor_metrics,battery-01
11798,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.454774+00:00,234.09,voltage,sensor_metrics,battery-01
11799,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.455614+00:00,213.8,voltage,sensor_metrics,battery-01
11800,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.456533+00:00,221.59,voltage,sensor_metrics,battery-01
11801,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.457399+00:00,210.73,voltage,sensor_metrics,battery-01
11802,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.458286+00:00,231.09,voltage,sensor_metrics,battery-01
11803,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.459251+00:00,237.96,voltage,sensor_metrics,battery-01
11804,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.460158+00:00,213.51,voltage,sensor_metrics,battery-01
11805,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.461155+00:00,233.61,voltage,sensor_metrics,battery-01
11806,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.462277+00:00,218.93,voltage,sensor_metrics,battery-01
11807,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.465457+00:00,215.69,voltage,sensor_metrics,battery-01
11808,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.466722+00:00,236.59,voltage,sensor_metrics,battery-01
11809,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.469242+00:00,211.16,voltage,sensor_metrics,battery-01
11810,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.470749+00:00,230.83,voltage,sensor_metrics,battery-01
11811,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.471875+00:00,212.7,voltage,sensor_metrics,battery-01
11812,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.472852+00:00,211.09,voltage,sensor_metrics,battery-01
11813,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.473905+00:00,219.35,voltage,sensor_metrics,battery-01
11814,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.475225+00:00,239.76,voltage,sensor_metrics,battery-01
11815,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.477605+00:00,229.69,voltage,sensor_metrics,battery-01
11816,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.479023+00:00,220.46,voltage,sensor_metrics,battery-01
11817,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.480152+00:00,224.54,voltage,sensor_metrics,battery-01
11818,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.481216+00:00,220.21,voltage,sensor_metrics,battery-01
11819,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.483348+00:00,233.98,voltage,sensor_metrics,battery-01
11820,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.486556+00:00,234.68,voltage,sensor_metrics,battery-01
11821,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.488213+00:00,226.03,voltage,sensor_metrics,battery-01
11822,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.489553+00:00,232.8,voltage,sensor_metrics,battery-01
11823,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.491031+00:00,233.94,voltage,sensor_metrics,battery-01
11824,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.492040+00:00,212.41,voltage,sensor_metrics,battery-01
11825,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.493126+00:00,227.72,voltage,sensor_metrics,battery-01
11826,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.494132+00:00,231.18,voltage,sensor_metrics,battery-01
11827,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.495095+00:00,230.36,voltage,sensor_metrics,battery-01
11828,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.496018+00:00,214.74,voltage,sensor_metrics,battery-01
11829,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.496912+00:00,214.48,voltage,sensor_metrics,battery-01
11830,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.497901+00:00,235.25,voltage,sensor_metrics,battery-01
11831,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:58.499051+00:00,212.42,voltage,sensor_metrics,battery-01
